plane_index,reads_count
7982,5
7983,6
7984,8
7985,8
7986,5
7987,5
7988,4
7989,5
7990,6
7991,5
7992,7
7993,6
7994,6
7995,6
7996,5
7997,5
7998,3
7999,1
8000,4
8001,3
8002,3
8003,2
8004,5
8005,3
8006,3
8007,4
8008,3
8009,5
8010,5
8011,2
8012,4
8013,5
8014,5
8015,4
8016,4
8017,5
8018,5
8019,5
8020,5
8021,4
8022,5
8023,5
8024,5
8025,3
8026,5
8027,4
8028,4
8029,6
8030,6
8031,7
8032,3
8033,4
8034,4
8035,5
8036,3
8037,2
8038,1
8039,2
8040,2
8041,2
8042,2
8043,2
8044,5
8045,5
8046,4
8047,7
8048,8
8049,7
8050,6
8051,5
8052,7
8053,9
8054,7
8055,6
8056,10
8057,8
8058,7
8059,6
8060,6
8061,5
8062,4
8063,2
8064,5
8065,6
8066,5
8067,4
8068,4
8069,5
8070,6
8071,5
8072,3
8073,6
8074,4
8075,6
8076,4
8077,3
8078,5
8079,5
8080,3
8081,4
8082,4
8083,3
8084,3
8085,3
8086,4
8087,6
8088,4
8089,4
8090,3
8091,4
8092,4
8093,3
8094,4
8095,4
8096,4
8097,3
8098,3
8099,6
8100,4
8101,4
8102,2
8103,4
8104,3
8105,5
8106,4
8107,3
8108,2
8109,3
8110,4
8111,4
8112,5
8113,2
8114,3
8115,3
8116,3
8117,4
8118,5
8119,7
8120,6
8121,5
8122,7
8123,7
8124,7
8125,6
8126,7
8127,8
8128,3
8129,7
8130,3
8131,2
8132,3
8133,5
8134,2
8135,4
8136,4
8137,3
8138,3
8139,4
8140,6
8141,5
8142,4
8143,3
8144,5
8145,7
8146,6
8147,6
8148,4
8149,2
8150,3
8151,5
8152,5
8153,6
8154,6
8155,4
8156,5
8157,3
8158,3
8159,3
8160,3
8161,3
8162,2
8163,3
8164,3
8165,3
8166,4
8167,4
8168,3
8169,2
8170,3
8171,6
8172,5
8173,4
8174,5
8175,5
8176,5
8177,7
8178,8
8179,6
8180,7
8181,6
8182,5
8183,7
8184,4
8185,3
8186,3
8187,4
8188,6
8189,5
8190,5
8191,5
8192,5
8193,4
8194,3
8195,2
8196,6
8197,3
8198,2
8199,2
8200,4
8201,3
8202,4
8203,3
8204,3
8205,2
8206,3
8207,5
8208,5
8209,4
8210,4
8211,7
8212,4
8213,7
8214,7
8215,5
8216,6
8217,6
8218,7
8219,6
8220,6
8221,6
8222,6
8223,3
8224,6
8225,3
8226,1
8227,4
8228,5
8229,4
8230,3
8231,5
8232,6
8233,6
8234,8
8235,6
8236,9
8237,10
8238,7
8239,5
8240,9
8241,8
8242,7
8243,5
8244,6
8245,6
8246,4
8247,6
8248,7
8249,7
8250,8
8251,4
8252,1
8253,2
8254,4
8255,4
8256,4
8257,3
8258,4
8259,7
8260,5
8261,4
8262,4
8263,4
8264,4
8265,3
8266,3
8267,3
8268,0
8269,4
8270,6
8271,8
8272,4
8273,7
8274,3
8275,5
8276,6
8277,7
8278,5
8279,4
8280,6
8281,8
8282,8
8283,5
8284,3
8285,3
8286,4
8287,5
8288,9
8289,3
8290,3
8291,5
8292,5
8293,4
8294,4
8295,6
8296,3
8297,3
8298,5
8299,6
8300,4
8301,5
8302,9
8303,3
8304,1
8305,3
8306,3
8307,4
8308,5
8309,7
8310,8
8311,6
8312,5
8313,4
8314,4
8315,7
8316,8
8317,8
8318,7
8319,6
8320,9
8321,9
8322,7
8323,3
8324,2
8325,4
8326,5
8327,6
8328,5
8329,3
8330,4
8331,6
8332,5
8333,3
8334,2
8335,6
8336,6
8337,6
8338,6
8339,5
8340,5
8341,6
8342,5
8343,5
8344,7
8345,7
8346,3
8347,4
8348,7
8349,3
8350,6
8351,7
8352,7
8353,7
8354,7
8355,8
8356,8
8357,7
8358,9
8359,10
8360,9
8361,7
8362,5
8363,8
8364,8
8365,2
8366,5
8367,7
8368,6
8369,7
8370,8
8371,5
8372,3
8373,5
8374,2
8375,1
8376,1
8377,4
8378,4
8379,5
8380,4
8381,4
8382,3
8383,6
8384,4
8385,6
8386,5
8387,3
8388,4
8389,4
8390,4
8391,5
8392,7
8393,4
8394,7
8395,8
8396,5
8397,6
8398,5
8399,6
8400,5
8401,6
8402,6
8403,8
8404,8
8405,9
8406,7
8407,5
8408,6
8409,7
8410,3
8411,4
8412,6
8413,7
8414,5
8415,2
8416,5
8417,4
8418,6
8419,7
8420,6
8421,5
8422,5
8423,7
8424,5
8425,6
8426,7
8427,4
8428,2
8429,5
8430,6
8431,4
8432,4
8433,2
8434,4
8435,3
8436,4
8437,8
8438,4
8439,3
8440,3
8441,5
8442,6
8443,4
8444,4
8445,6
8446,4
8447,5
8448,3
8449,4
8450,3
8451,3
8452,3
8453,6
8454,5
8455,3
8456,5
8457,7
8458,5
8459,4
8460,4
8461,5
8462,7
8463,4
8464,6
8465,6
8466,5
8467,2
8468,2
8469,3
8470,4
8471,4
8472,6
8473,6
8474,5
8475,5
8476,3
8477,4
8478,4
8479,5
8480,4
8481,6
8482,8
8483,6
8484,4
8485,5
8486,4
8487,6
8488,7
8489,5
8490,5
8491,7
8492,2
8493,3
8494,5
8495,5
8496,3
8497,4
8498,7
8499,3
8500,3
8501,5
8502,6
8503,5
8504,5
8505,6
8506,5
8507,5
8508,5
8509,3
8510,2
8511,4
8512,6
8513,5
8514,2
8515,5
8516,5
8517,6
8518,5
8519,5
8520,7
8521,8
8522,4
8523,5
8524,5
8525,4
8526,3
8527,4
8528,3
8529,4
8530,5
8531,4
8532,4
8533,5
8534,5
8535,2
8536,2
8537,3
8538,4
8539,5
8540,3
8541,5
8542,8
8543,7
8544,4
8545,5
8546,4
8547,3
8548,7
8549,8
8550,6
8551,5
8552,6
8553,3
8554,1
8555,7
8556,5
8557,5
8558,8
8559,5
8560,6
8561,6
8562,4
8563,6
8564,5
8565,2
8566,5
8567,5
8568,4
8569,5
8570,3
8571,4
8572,4
8573,3
8574,3
8575,4
8576,5
8577,3
8578,4
8579,3
8580,3
8581,5
8582,7
8583,6
8584,6
8585,9
8586,7
8587,5
8588,5
8589,6
8590,5
8591,4
8592,4
8593,6
8594,7
8595,3
8596,4
8597,5
8598,3
8599,3
8600,7
8601,5
8602,7
8603,7
8604,3
8605,4
8606,3
8607,7
8608,5
8609,4
8610,3
8611,5
8612,4
8613,8
8614,5
8615,6
8616,5
8617,6
8618,6
8619,5
8620,6
8621,3
8622,3
8623,4
8624,4
8625,4
8626,6
8627,6
8628,7
8629,5
8630,4
8631,6
8632,6
8633,6
8634,5
8635,5
8636,6
8637,4
8638,5
8639,6
8640,4
8641,4
8642,6
8643,3
8644,4
8645,3
8646,3
8647,4
8648,5
8649,4
8650,4
8651,6
8652,5
8653,4
8654,8
8655,6
8656,6
8657,5
8658,4
8659,5
8660,5
8661,5
8662,4
8663,5
8664,7
8665,5
8666,6
8667,4
8668,5
8669,8
8670,7
8671,4
8672,4
8673,7
8674,4
8675,4
8676,4
8677,4
8678,4
8679,3
8680,4
8681,4
8682,6
8683,4
8684,4
8685,4
8686,5
8687,5
8688,6
8689,6
8690,3
8691,4
8692,4
8693,5
8694,5
8695,5
8696,2
8697,5
8698,6
8699,9
8700,7
8701,5
8702,4
8703,3
8704,4
8705,6
8706,4
8707,4
8708,6
8709,3
8710,3
8711,3
8712,6
8713,3
8714,3
8715,5
8716,5
8717,7
8718,5
8719,3
8720,6
8721,4
8722,4
8723,3
8724,3
8725,3
8726,6
8727,4
8728,5
8729,4
8730,6
8731,8
8732,5
8733,5
8734,4
8735,4
8736,6
8737,6
8738,5
8739,6
8740,6
8741,4
8742,4
8743,5
8744,3
8745,2
8746,1
8747,1
8748,4
8749,3
8750,3
8751,4
8752,5
8753,5
8754,5
8755,5
8756,3
8757,3
8758,2
8759,3
8760,4
8761,5
8762,6
8763,6
8764,6
8765,6
8766,6
8767,5
8768,5
8769,7
8770,6
8771,5
8772,5
8773,5
8774,4
8775,5
8776,5
8777,5
8778,3
8779,3
8780,6
8781,6
8782,8
8783,4
8784,4
8785,4
8786,4
8787,3
8788,4
8789,4
8790,6
8791,2
8792,4
8793,6
8794,5
8795,5
8796,5
8797,4
8798,6
8799,4
8800,4
8801,2
8802,5
8803,3
8804,2
8805,6
8806,3
8807,8
8808,7
8809,6
8810,10
8811,6
8812,2
8813,3
8814,2
8815,4
8816,4
8817,6
8818,5
8819,4
8820,2
8821,0
8822,2
8823,2
8824,3
8825,5
8826,5
8827,8
8828,6
8829,2
8830,3
8831,3
8832,4
8833,3
8834,2
8835,2
8836,2
8837,5
8838,6
8839,7
8840,8
8841,4
8842,3
8843,5
8844,6
8845,5
8846,3
8847,3
8848,5
8849,4
8850,5
8851,7
8852,6
8853,5
8854,6
8855,6
8856,5
8857,7
8858,5
8859,5
8860,6
8861,4
8862,4
8863,4
8864,6
8865,8
8866,8
8867,4
8868,3
8869,6
8870,5
8871,1
8872,2
8873,4
8874,3
8875,2
8876,4
8877,7
8878,4
8879,4
8880,6
8881,2
8882,2
8883,6
8884,1
8885,5
8886,7
8887,3
8888,7
8889,4
8890,3
8891,5
8892,4
8893,4
8894,3
8895,2
8896,4
8897,4
8898,4
8899,6
8900,5
8901,3
8902,3
8903,3
8904,3
8905,4
8906,5
8907,3
8908,5
8909,6
8910,4
8911,5
8912,4
8913,4
8914,3
8915,3
8916,6
8917,6
8918,4
8919,5
8920,2
8921,3
8922,4
8923,4
8924,8
8925,6
8926,4
8927,6
8928,4
8929,6
8930,7
8931,6
8932,5
8933,4
8934,4
8935,6
8936,9
8937,7
8938,5
8939,5
8940,5
8941,2
8942,2
8943,2
8944,2
8945,7
8946,6
8947,3
8948,2
8949,5
8950,7
8951,6
8952,2
8953,2
8954,3
8955,3
8956,4
8957,5
8958,4
8959,6
8960,6
8961,4
8962,3
8963,3
8964,1
8965,4
8966,4
8967,4
8968,4
8969,8
8970,4
8971,3
8972,4
8973,5
8974,5
8975,5
8976,3
8977,4
8978,5
8979,6
8980,5
8981,4
8982,4
8983,5
8984,5
8985,5
8986,6
8987,5
8988,3
8989,5
8990,7
8991,5
8992,3
8993,5
8994,4
8995,7
8996,4
8997,1
8998,3
8999,3
9000,4
9001,5
9002,5
9003,4
9004,2
9005,5
9006,5
9007,6
9008,6
9009,5
9010,5
9011,6
9012,6
9013,4
9014,7
9015,4
9016,4
9017,5
9018,5
9019,4
9020,4
9021,7
9022,4
9023,5
9024,7
9025,5
9026,4
9027,2
9028,3
9029,4
9030,6
9031,6
9032,7
9033,5
9034,5
9035,3
9036,5
9037,6
9038,4
9039,4
9040,5
9041,7
9042,6
9043,6
9044,4
9045,4
9046,1
9047,5
9048,5
9049,3
9050,3
9051,8
9052,5
9053,1
9054,1
9055,4
9056,4
9057,3
9058,3
9059,6
9060,4
9061,2
9062,4
9063,4
9064,5
9065,4
9066,5
9067,4
9068,4
9069,6
9070,6
9071,7
9072,6
9073,7
9074,5
9075,5
9076,6
9077,6
9078,5
9079,5
9080,5
9081,6
9082,3
9083,3
9084,3
9085,3
9086,3
9087,4
9088,7
9089,5
9090,2
9091,6
9092,9
9093,8
9094,6
9095,7
9096,6
9097,4
9098,2
9099,2
9100,4
9101,3
9102,7
9103,6
9104,7
9105,6
9106,6
9107,6
9108,7
9109,5
9110,4
9111,5
9112,4
9113,3
9114,2
9115,3
9116,4
9117,4
9118,8
9119,7
9120,4
9121,4
9122,3
9123,3
9124,4
9125,5
9126,4
9127,4
9128,4
9129,5
9130,7
9131,7
9132,4
9133,6
9134,5
9135,4
9136,5
9137,5
9138,7
9139,8
9140,5
9141,7
9142,5
9143,5
9144,4
9145,4
9146,4
9147,3
9148,6
9149,4
9150,4
9151,3
9152,7
9153,4
9154,3
9155,4
9156,4
9157,4
9158,4
9159,3
9160,4
9161,4
9162,4
9163,5
9164,6
9165,6
9166,6
9167,4
9168,4
9169,3
9170,2
9171,5
9172,5
9173,7
9174,7
9175,7
9176,8
9177,6
9178,5
9179,4
9180,5
9181,4
9182,2
9183,4
9184,5
9185,5
9186,5
9187,4
9188,4
9189,4
9190,2
9191,1
9192,1
9193,1
9194,1
9195,1
9196,1
9197,2
9198,4
9199,3
9200,5
9201,7
9202,9
9203,5
9204,8
9205,7
9206,9
9207,9
9208,7
9209,6
9210,4
9211,3
9212,7
9213,8
9214,7
9215,5
9216,5
9217,4
9218,4
9219,4
9220,5
9221,4
9222,3
9223,3
9224,7
9225,4
9226,6
9227,5
9228,5
9229,2
9230,2
9231,3
9232,4
9233,6
9234,6
9235,3
9236,6
9237,5
9238,6
9239,6
9240,5
9241,7
9242,5
9243,6
9244,6
9245,3
9246,4
9247,3
9248,3
9249,2
9250,2
9251,3
9252,3
9253,2
9254,2
9255,5
9256,6
9257,5
9258,5
9259,7
9260,7
9261,6
9262,8
9263,8
9264,6
9265,5
9266,7
9267,6
9268,6
9269,7
9270,7
9271,5
9272,3
9273,4
9274,4
9275,4
9276,3
9277,3
9278,3
9279,2
9280,2
9281,1
9282,4
9283,4
9284,5
9285,4
9286,7
9287,5
9288,5
9289,5
9290,6
9291,5
9292,6
9293,5
9294,4
9295,4
9296,4
9297,3
9298,6
9299,7
9300,5
9301,4
9302,3
9303,4
9304,6
9305,5
9306,5
9307,8
9308,6
9309,4
9310,2
9311,5
9312,6
9313,6
9314,5
9315,3
9316,2
9317,4
9318,4
9319,4
9320,4
9321,5
9322,3
9323,3
9324,4
9325,4
9326,5
9327,5
9328,5
9329,5
9330,5
9331,5
9332,5
9333,4
9334,4
9335,2
9336,6
9337,7
9338,6
9339,5
9340,7
9341,6
9342,7
9343,7
9344,4
9345,3
9346,4
9347,4
9348,4
9349,5
9350,6
9351,7
9352,7
9353,6
9354,3
9355,5
9356,4
9357,3
9358,2
9359,6
9360,5
9361,5
9362,4
9363,4
9364,4
9365,4
9366,2
9367,3
9368,4
9369,5
9370,6
9371,6
9372,6
9373,4
9374,3
9375,4
9376,4
9377,3
9378,3
9379,3
9380,3
9381,2
9382,4
9383,3
9384,5
9385,6
9386,5
9387,6
9388,5
9389,5
9390,4
9391,5
9392,6
9393,7
9394,8
9395,7
9396,5
9397,5
9398,6
9399,6
9400,4
9401,4
9402,3
9403,5
9404,5
9405,3
9406,2
9407,3
9408,4
9409,4
9410,3
9411,3
9412,5
9413,5
9414,8
9415,6
9416,5
9417,5
9418,4
9419,3
9420,4
9421,4
9422,5
9423,8
9424,4
9425,4
9426,5
9427,5
9428,2
9429,4
9430,6
9431,7
9432,6
9433,5
9434,3
9435,4
9436,5
9437,3
9438,5
9439,5
9440,4
9441,4
9442,3
9443,4
9444,6
9445,6
9446,4
9447,8
9448,6
9449,10
9450,4
9451,3
9452,2
9453,3
9454,5
9455,5
9456,3
9457,5
9458,5
9459,6
9460,6
9461,4
9462,3
9463,4
9464,4
9465,3
9466,4
9467,6
9468,4
9469,3
9470,4
9471,6
9472,3
9473,5
9474,3
9475,4
9476,2
9477,2
9478,3
9479,3
9480,5
9481,5
9482,5
9483,4
9484,4
9485,5
9486,7
9487,7
9488,6
9489,6
9490,5
9491,3
9492,5
9493,5
9494,7
9495,5
9496,5
9497,4
9498,5
9499,6
9500,6
9501,7
9502,4
9503,3
9504,3
9505,3
9506,2
9507,3
9508,4
9509,6
9510,3
9511,3
9512,3
9513,4
9514,5
9515,6
9516,5
9517,5
9518,4
9519,8
9520,6
9521,6
9522,8
9523,10
9524,10
9525,7
9526,6
9527,2
9528,4
9529,5
9530,3
9531,4
9532,5
9533,3
9534,3
9535,3
9536,4
9537,4
9538,5
9539,7
9540,5
9541,5
9542,3
9543,7
9544,5
9545,6
9546,4
9547,4
9548,5
9549,7
9550,2
9551,1
9552,3
9553,3
9554,5
9555,5
9556,1
9557,7
9558,5
9559,3
9560,1
9561,8
9562,11
9563,6
9564,5
9565,4
9566,3
9567,3
9568,4
9569,5
9570,5
9571,5
9572,5
9573,6
9574,3
9575,4
9576,4
9577,5
9578,4
9579,3
9580,4
9581,4
9582,4
9583,5
9584,6
9585,4
9586,6
9587,4
9588,5
9589,4
9590,7
9591,5
9592,4
9593,6
9594,5
9595,6
9596,7
9597,3
9598,3
9599,4
9600,3
9601,4
9602,6
9603,6
9604,5
9605,6
9606,7
9607,8
9608,9
9609,8
9610,5
9611,4
9612,4
9613,5
9614,5
9615,3
9616,4
9617,4
9618,3
9619,5
9620,4
9621,4
9622,2
9623,3
9624,5
9625,5
9626,6
9627,3
9628,1
9629,4
9630,4
9631,5
9632,3
9633,5
9634,4
9635,4
9636,4
9637,4
9638,6
9639,4
9640,5
9641,6
9642,6
9643,6
9644,5
9645,4
9646,5
9647,5
9648,4
9649,5
9650,4
9651,4
9652,4
9653,4
9654,3
9655,3
9656,3
9657,5
9658,6
9659,5
9660,6
9661,5
9662,2
9663,5
9664,5
9665,5
9666,4
9667,3
9668,4
9669,4
9670,4
9671,3
9672,4
9673,6
9674,5
9675,5
9676,4
9677,3
9678,4
9679,4
9680,3
9681,5
9682,5
9683,6
9684,4
9685,5
9686,7
9687,5
9688,5
9689,6
9690,7
9691,5
9692,6
9693,6
9694,4
9695,5
9696,6
9697,4
9698,3
9699,2
9700,1
9701,3
9702,6
9703,5
9704,5
9705,4
9706,6
9707,3
9708,3
9709,5
9710,5
9711,5
9712,4
9713,5
9714,5
9715,5
9716,4
9717,6
9718,7
9719,7
9720,7
9721,4
9722,4
9723,3
9724,5
9725,6
9726,5
9727,3
9728,7
9729,6
9730,3
9731,3
9732,5
9733,4
9734,4
9735,4
9736,4
9737,4
9738,7
9739,5
9740,5
9741,5
9742,3
9743,3
9744,3
9745,1
9746,2
9747,4
9748,7
9749,5
9750,3
9751,4
9752,4
9753,5
9754,4
9755,7
9756,6
9757,4
9758,5
9759,6
9760,3
9761,2
9762,3
9763,2
9764,5
9765,5
9766,5
9767,5
9768,4
9769,2
9770,4
9771,4
9772,4
9773,6
9774,7
9775,7
9776,7
9777,7
9778,6
9779,5
9780,5
9781,5
9782,5
9783,2
9784,6
9785,5
9786,6
9787,4
9788,6
9789,5
9790,4
9791,4
9792,5
9793,6
9794,5
9795,6
9796,6
9797,5
9798,3
9799,3
9800,6
9801,6
9802,6
9803,7
9804,6
9805,3
9806,3
9807,4
9808,4
9809,3
9810,5
9811,7
9812,5
9813,8
9814,5
9815,3
9816,4
9817,6
9818,5
9819,5
9820,4
9821,5
9822,5
9823,4
9824,5
9825,4
9826,6
9827,3
9828,3
9829,8
9830,6
9831,7
9832,7
9833,5
9834,4
9835,4
9836,4
9837,4
9838,6
9839,4
9840,4
9841,5
9842,5
9843,5
9844,4
9845,3
9846,3
9847,3
9848,5
9849,7
9850,7
9851,6
9852,3
9853,3
9854,3
9855,4
9856,2
9857,2
9858,5
9859,3
9860,2
9861,3
9862,4
9863,4
9864,6
9865,7
9866,6
9867,3
9868,2
9869,2
9870,4
9871,5
9872,7
9873,8
9874,4
9875,4
9876,5
9877,6
9878,8
9879,5
9880,7
9881,6
9882,5
9883,7
9884,6
9885,5
9886,3
9887,4
9888,6
9889,6
9890,6
9891,6
9892,6
9893,5
9894,5
9895,4
9896,3
9897,2
9898,2
9899,3
9900,4
9901,5
9902,5
9903,6
9904,5
9905,4
9906,5
9907,5
9908,5
9909,5
9910,5
9911,5
9912,5
9913,5
9914,5
9915,4
9916,5
9917,3
9918,5
9919,4
9920,4
9921,3
9922,3
9923,2
9924,4
9925,5
9926,6
9927,6
9928,6
9929,5
9930,3
9931,2
9932,2
9933,3
9934,6
9935,5
9936,6
9937,6
9938,7
9939,6
9940,5
9941,5
9942,4
9943,4
9944,4
9945,3
9946,5
9947,3
9948,5
9949,5
9950,5
9951,2
9952,4
9953,3
9954,6
9955,2
9956,2
9957,4
9958,4
9959,4
9960,4
9961,4
9962,7
9963,7
9964,2
9965,8
9966,7
9967,5
9968,5
9969,5
9970,3
9971,4
9972,4
9973,5
9974,8
9975,6
9976,3
9977,3
9978,4
9979,4
9980,4
9981,7
9982,5
9983,1
9984,3
9985,3
9986,3
9987,5
9988,4
9989,4
9990,4
9991,4
9992,4
9993,3
9994,4
9995,6
9996,6
9997,6
9998,3
9999,6
10000,4
10001,6
10002,6
10003,7
10004,6
10005,5
10006,4
10007,2
10008,3
10009,3
10010,5
10011,6
10012,7
10013,5
10014,3
10015,4
10016,3
10017,3
10018,3
10019,6
10020,5
10021,5
10022,7
10023,8
10024,5
10025,4
10026,5
10027,5
10028,4
10029,5
10030,4
10031,6
10032,7
10033,5
10034,4
10035,5
10036,2
10037,3
10038,4
10039,3
10040,4
10041,4
10042,4
10043,6
10044,7
10045,7
10046,5
10047,2
10048,4
10049,4
10050,3
10051,3
10052,3
10053,3
10054,3
10055,4
10056,3
10057,4
10058,4
10059,4
10060,5
10061,6
10062,6
10063,6
10064,6
10065,6
10066,5
10067,4
10068,8
10069,7
10070,4
10071,7
10072,9
10073,8
10074,5
10075,5
10076,5
10077,5
10078,5
10079,6
10080,8
10081,5
10082,4
10083,7
10084,5
10085,4
10086,4
10087,6
10088,5
10089,6
10090,5
10091,4
10092,3
10093,3
10094,5
10095,4
10096,4
10097,3
10098,3
10099,8
10100,10
10101,8
10102,5
10103,3
10104,4
10105,4
10106,4
10107,5
10108,3
10109,3
10110,2
10111,5
10112,7
10113,6
10114,4
10115,3
10116,3
10117,3
10118,3
10119,4
10120,3
10121,5
10122,3
10123,2
10124,3
10125,1
10126,2
10127,2
10128,2
10129,4
10130,5
10131,4
10132,4
10133,6
10134,6
10135,5
10136,7
10137,7
10138,7
10139,10
10140,8
10141,7
10142,6
10143,6
10144,6
10145,5
10146,5
10147,6
10148,6
10149,8
10150,6
10151,5
10152,6
10153,5
10154,4
10155,4
10156,4
10157,5
10158,4
10159,3
10160,5
10161,4
10162,4
10163,5
10164,4
10165,3
10166,3
10167,4
10168,5
10169,5
10170,4
10171,5
10172,4
10173,5
10174,7
10175,6
10176,6
10177,3
10178,7
10179,5
10180,8
10181,3
10182,6
10183,6
10184,6
10185,6
10186,4
10187,3
10188,6
10189,5
10190,5
10191,3
10192,2
10193,3
10194,3
10195,5
10196,4
10197,5
10198,5
10199,4
10200,2
10201,2
10202,3
10203,5
10204,5
10205,4
10206,5
10207,6
10208,5
10209,5
10210,2
10211,3
10212,3
10213,3
10214,3
10215,3
10216,3
10217,7
10218,6
10219,3
10220,3
10221,3
10222,4
10223,4
10224,3
10225,5
10226,6
10227,7
10228,7
10229,6
10230,7
10231,7
10232,7
10233,6
10234,5
10235,4
10236,4
10237,4
10238,5
10239,5
10240,5
10241,4
10242,2
10243,2
10244,4
10245,4
10246,5
10247,5
10248,6
10249,4
10250,2
10251,4
10252,4
10253,3
10254,3
10255,5
10256,4
10257,4
10258,7
10259,8
10260,4
10261,5
10262,6
10263,4
10264,5
10265,8
10266,6
10267,5
10268,6
10269,7
10270,5
10271,6
10272,5
10273,5
10274,5
10275,6
10276,7
10277,8
10278,5
10279,5
10280,4
10281,3
10282,4
10283,4
10284,5
10285,5
10286,4
10287,3
10288,5
10289,3
10290,3
10291,3
10292,7
10293,5
10294,5
10295,5
10296,6
10297,4
10298,6
10299,6
10300,3
10301,3
10302,3
10303,4
10304,3
10305,4
10306,5
10307,3
10308,2
10309,3
10310,2
10311,3
10312,8
10313,9
10314,9
10315,7
10316,4
10317,5
10318,5
10319,7
10320,6
10321,4
10322,4
10323,6
10324,4
10325,3
10326,7
10327,7
10328,4
10329,3
10330,2
10331,6
10332,5
10333,4
10334,4
10335,6
10336,4
10337,9
10338,9
10339,9
10340,8
10341,8
10342,6
10343,4
10344,3
10345,7
10346,3
10347,2
10348,4
10349,6
10350,3
10351,4
10352,6
10353,7
10354,4
10355,1
10356,2
10357,3
10358,2
10359,2
10360,3
10361,3
10362,4
10363,5
10364,6
10365,5
10366,7
10367,5
10368,5
10369,4
10370,6
10371,5
10372,4
10373,4
10374,4
10375,6
10376,6
10377,6
10378,4
10379,4
10380,4
10381,5
10382,6
10383,6
10384,5
10385,7
10386,5
10387,5
10388,4
10389,4
10390,6
10391,5
10392,4
10393,5
10394,5
10395,3
10396,3
10397,4
10398,5
10399,6
10400,3
10401,3
10402,5
10403,7
10404,6
10405,6
10406,6
10407,7
10408,6
10409,6
10410,5
10411,3
10412,5
10413,5
10414,6
10415,4
10416,5
10417,4
10418,3
10419,3
10420,1
10421,3
10422,3
10423,5
10424,4
10425,3
10426,3
10427,8
10428,6
10429,5
10430,3
10431,3
10432,5
10433,5
10434,5
10435,7
10436,7
10437,7
10438,6
10439,4
10440,3
10441,4
10442,6
10443,4
10444,4
10445,3
10446,4
10447,4
10448,5
10449,3
10450,4
10451,3
10452,2
10453,6
10454,3
10455,6
10456,4
10457,5
10458,5
10459,6
10460,4
10461,7
10462,7
10463,4
10464,3
10465,3
10466,3
10467,5
10468,3
10469,4
10470,2
10471,5
10472,4
10473,4
10474,4
10475,7
10476,7
10477,7
10478,5
10479,4
10480,3
10481,6
10482,4
10483,7
10484,5
10485,6
10486,5
10487,2
10488,4
10489,6
10490,7
10491,5
10492,7
10493,4
10494,3
10495,3
10496,4
10497,3
10498,4
10499,9
10500,7
10501,5
10502,5
10503,5
10504,5
10505,4
10506,4
10507,4
10508,5
10509,5
10510,2
10511,4
10512,3
10513,6
10514,5
10515,3
10516,3
10517,6
10518,5
10519,4
10520,3
10521,2
10522,7
10523,4
10524,5
10525,5
10526,4
10527,4
10528,5
10529,5
10530,6
10531,7
10532,6
10533,9
10534,6
10535,3
10536,3
10537,5
10538,6
10539,5
10540,6
10541,5
10542,6
10543,5
10544,3
10545,3
10546,5
10547,6
10548,3
10549,4
10550,5
10551,3
10552,3
10553,3
10554,4
10555,3
10556,3
10557,2
10558,4
10559,5
10560,5
10561,7
10562,8
10563,8
10564,4
10565,2
10566,3
10567,4
10568,7
10569,7
10570,4
10571,6
10572,7
10573,5
10574,4
10575,5
10576,5
10577,3
10578,5
10579,2
10580,4
10581,6
10582,6
10583,6
10584,5
10585,3
10586,4
10587,7
10588,6
10589,5
10590,4
10591,3
10592,5
10593,4
10594,8
10595,5
10596,7
10597,3
10598,1
10599,3
10600,3
10601,5
10602,5
10603,3
10604,2
10605,4
10606,4
10607,6
10608,7
10609,4
10610,4
10611,4
10612,5
10613,6
10614,6
10615,4
10616,3
10617,3
10618,3
10619,1
10620,2
10621,4
10622,8
10623,8
10624,3
10625,2
10626,2
10627,3
10628,3
10629,5
10630,6
10631,4
10632,5
10633,7
10634,6
10635,6
10636,6
10637,4
10638,4
10639,4
10640,4
10641,4
10642,5
10643,6
10644,4
10645,3
10646,3
10647,3
10648,4
10649,7
10650,7
10651,7
10652,7
10653,5
10654,5
10655,5
10656,3
10657,4
10658,4
10659,5
10660,5
10661,4
10662,4
10663,6
10664,6
10665,5
10666,7
10667,8
10668,7
10669,8
10670,6
10671,7
10672,4
10673,4
10674,4
10675,5
10676,6
10677,6
10678,5
10679,6
10680,5
10681,3
10682,4
10683,3
10684,1
10685,1
10686,4
10687,2
10688,5
10689,8
10690,4
10691,2
10692,4
10693,6
10694,3
10695,5
10696,2
10697,3
10698,5
10699,4
10700,4
10701,4
10702,2
10703,1
10704,3
10705,3
10706,5
10707,5
10708,4
10709,5
10710,5
10711,7
10712,10
10713,9
10714,5
10715,5
10716,4
10717,6
10718,5
10719,3
10720,7
10721,8
10722,7
10723,7
10724,4
10725,3
10726,3
10727,2
10728,2
10729,4
10730,3
10731,5
10732,5
10733,5
10734,3
10735,1
10736,3
10737,2
10738,3
10739,5
10740,6
10741,6
10742,6
10743,3
10744,4
10745,3
10746,6
10747,6
10748,5
10749,7
10750,6
10751,5
10752,4
10753,7
10754,7
10755,8
10756,5
10757,4
10758,5
10759,7
10760,4
10761,5
10762,4
10763,5
10764,3
10765,7
10766,8
10767,3
10768,4
10769,4
10770,5
10771,3
10772,1
10773,1
10774,1
10775,4
10776,3
10777,5
10778,5
10779,4
