layer_idx,step_idx,head_idx,plane_idx,reads_count
5,0,3,18,3
5,0,3,19,3
5,0,3,20,6
5,0,3,21,6
5,0,3,22,7
5,0,3,23,6
5,0,3,24,6
5,0,3,25,7
5,0,3,26,6
5,0,3,27,7
5,0,3,28,7
5,0,3,29,6
5,0,3,30,6
5,0,3,31,6
5,0,4,0,7
5,0,4,1,7
5,0,4,2,8
5,0,4,3,7
5,0,4,4,8
5,0,4,5,9
5,0,4,6,7
5,0,4,7,8
5,0,4,8,8
5,0,4,9,9
5,0,4,10,7
5,0,4,11,7
5,0,4,12,5
5,0,4,13,4
5,0,4,14,5
5,0,4,15,4
5,0,4,16,4
5,0,4,17,3
5,0,4,18,4
5,0,4,19,5
5,0,4,20,4
5,0,4,21,5
5,0,4,22,5
5,0,4,23,4
5,0,4,24,3
5,0,4,25,5
5,0,4,26,6
5,0,4,27,6
5,0,4,28,6
5,0,4,29,8
5,0,4,30,8
5,0,4,31,8
5,0,5,0,4
5,0,5,1,5
5,0,5,2,5
5,0,5,3,5
5,0,5,4,6
5,0,5,5,3
5,0,5,6,3
5,0,5,7,4
5,0,5,8,6
5,0,5,9,5
5,0,5,10,5
5,0,5,11,6
5,0,5,12,5
5,0,5,13,4
5,0,5,14,6
5,0,5,15,5
5,0,5,16,6
5,0,5,17,6
5,0,5,18,5
5,0,5,19,5
5,0,5,20,7
5,0,5,21,6
5,0,5,22,8
5,0,5,23,8
5,0,5,24,6
5,0,5,25,5
5,0,5,26,5
5,0,5,27,7
5,0,5,28,6
5,0,5,29,6
5,0,5,30,7
5,0,5,31,6
5,0,6,0,6
5,0,6,1,7
5,0,6,2,6
5,0,6,3,5
5,0,6,4,5
5,0,6,5,7
5,0,6,6,6
5,0,6,7,6
5,0,6,8,8
5,0,6,9,7
5,0,6,10,5
5,0,6,11,4
5,0,6,12,5
5,0,6,13,3
5,0,6,14,6
5,0,6,15,7
5,0,6,16,9
5,0,6,17,8
5,0,6,18,6
5,0,6,19,5
5,0,6,20,5
5,0,6,21,5
5,0,6,22,6
5,0,6,23,6
5,0,6,24,6
5,0,6,25,5
5,0,6,26,6
5,0,6,27,6
5,0,6,28,6
5,0,6,29,5
5,0,6,30,5
5,0,6,31,6
5,0,7,0,7
5,0,7,1,4
5,0,7,2,5
5,0,7,3,7
5,0,7,4,10
5,0,7,5,9
5,0,7,6,8
5,0,7,7,8
5,0,7,8,9
5,0,7,9,7
5,0,7,10,9
5,0,7,11,11
5,0,7,12,8
5,0,7,13,7
5,0,7,14,8
5,0,7,15,7
5,0,7,16,6
5,0,7,17,6
5,0,7,18,4
5,0,7,19,4
5,0,7,20,5
5,0,7,21,6
5,0,7,22,2
5,0,7,23,2
5,0,7,24,2
5,0,7,25,2
5,0,7,26,4
5,0,7,27,5
5,0,7,28,1
5,0,7,29,3
5,0,7,30,4
5,0,7,31,6
6,0,0,0,7
6,0,0,1,7
6,0,0,2,6
6,0,0,3,8
6,0,0,4,6
6,0,0,5,5
6,0,0,6,4
6,0,0,7,4
6,0,0,8,4
6,0,0,9,2
6,0,0,10,3
6,0,0,11,3
6,0,0,12,3
6,0,0,13,2
6,0,0,14,5
6,0,0,15,3
6,0,0,16,4
6,0,0,17,5
6,0,0,18,7
6,0,0,19,6
6,0,0,20,5
6,0,0,21,6
6,0,0,22,5
6,0,0,23,6
6,0,0,24,5
6,0,0,25,6
6,0,0,26,5
6,0,0,27,7
6,0,0,28,7
6,0,0,29,9
6,0,0,30,9
6,0,0,31,8
6,0,1,0,7
6,0,1,1,6
6,0,1,2,5
6,0,1,3,6
6,0,1,4,5
6,0,1,5,6
6,0,1,6,6
6,0,1,7,4
6,0,1,8,7
6,0,1,9,7
6,0,1,10,6
6,0,1,11,3
6,0,1,12,2
6,0,1,13,3
6,0,1,14,6
6,0,1,15,7
6,0,1,16,6
6,0,1,17,7
6,0,1,18,5
6,0,1,19,5
6,0,1,20,6
6,0,1,21,5
6,0,1,22,7
6,0,1,23,7
6,0,1,24,6
6,0,1,25,7
6,0,1,26,4
6,0,1,27,4
6,0,1,28,5
6,0,1,29,6
6,0,1,30,7
6,0,1,31,9
6,0,2,0,7
6,0,2,1,8
6,0,2,2,7
6,0,2,3,7
6,0,2,4,5
6,0,2,5,6
6,0,2,6,6
6,0,2,7,6
6,0,2,8,7
6,0,2,9,6
6,0,2,10,7
6,0,2,11,6
6,0,2,12,7
6,0,2,13,7
6,0,2,14,7
6,0,2,15,6
6,0,2,16,6
6,0,2,17,7
6,0,2,18,6
6,0,2,19,6
6,0,2,20,6
6,0,2,21,6
6,0,2,22,8
6,0,2,23,6
6,0,2,24,6
6,0,2,25,6
6,0,2,26,7
6,0,2,27,4
6,0,2,28,5
6,0,2,29,4
6,0,2,30,3
6,0,2,31,4
6,0,3,0,5
6,0,3,1,6
6,0,3,2,6
6,0,3,3,7
6,0,3,4,5
6,0,3,5,6
6,0,3,6,5
6,0,3,7,4
6,0,3,8,6
6,0,3,9,9
6,0,3,10,8
6,0,3,11,5
6,0,3,12,6
6,0,3,13,5
6,0,3,14,5
6,0,3,15,6
6,0,3,16,5
6,0,3,17,4
6,0,3,18,5
6,0,3,19,6
6,0,3,20,5
6,0,3,21,5
6,0,3,22,6
6,0,3,23,5
6,0,3,24,6
6,0,3,25,6
6,0,3,26,5
6,0,3,27,4
6,0,3,28,6
6,0,3,29,7
6,0,3,30,7
6,0,3,31,6
6,0,4,0,6
6,0,4,1,5
6,0,4,2,7
6,0,4,3,6
6,0,4,4,6
6,0,4,5,4
6,0,4,6,5
6,0,4,7,6
6,0,4,8,7
6,0,4,9,5
6,0,4,10,7
6,0,4,11,6
6,0,4,12,5
6,0,4,13,4
6,0,4,14,7
6,0,4,15,7
6,0,4,16,7
6,0,4,17,6
6,0,4,18,4
6,0,4,19,5
6,0,4,20,7
6,0,4,21,4
6,0,4,22,6
6,0,4,23,5
6,0,4,24,6
6,0,4,25,8
6,0,4,26,7
6,0,4,27,5
6,0,4,28,4
6,0,4,29,6
6,0,4,30,4
6,0,4,31,5
6,0,5,0,7
6,0,5,1,7
6,0,5,2,5
6,0,5,3,4
6,0,5,4,4
6,0,5,5,6
6,0,5,6,5
6,0,5,7,4
6,0,5,8,4
6,0,5,9,5
6,0,5,10,5
6,0,5,11,5
6,0,5,12,6
6,0,5,13,7
6,0,5,14,6
6,0,5,15,7
6,0,5,16,8
6,0,5,17,6
6,0,5,18,4
6,0,5,19,5
6,0,5,20,7
6,0,5,21,9
6,0,5,22,6
6,0,5,23,6
6,0,5,24,7
6,0,5,25,8
6,0,5,26,9
6,0,5,27,10
6,0,5,28,8
6,0,5,29,6
6,0,5,30,4
6,0,5,31,6
6,0,6,0,6
6,0,6,1,6
6,0,6,2,5
6,0,6,3,7
6,0,6,4,7
6,0,6,5,6
6,0,6,6,5
6,0,6,7,6
6,0,6,8,7
6,0,6,9,7
6,0,6,10,5
6,0,6,11,5
6,0,6,12,6
6,0,6,13,5
6,0,6,14,5
6,0,6,15,6
6,0,6,16,6
6,0,6,17,5
6,0,6,18,5
6,0,6,19,5
6,0,6,20,5
6,0,6,21,4
6,0,6,22,7
6,0,6,23,8
6,0,6,24,7
6,0,6,25,8
6,0,6,26,7
6,0,6,27,6
6,0,6,28,6
6,0,6,29,9
6,0,6,30,7
6,0,6,31,5
6,0,7,0,6
6,0,7,1,8
6,0,7,2,7
6,0,7,3,5
6,0,7,4,4
6,0,7,5,4
6,0,7,6,3
6,0,7,7,3
6,0,7,8,6
6,0,7,9,5
6,0,7,10,7
6,0,7,11,7
6,0,7,12,7
6,0,7,13,8
6,0,7,14,8
6,0,7,15,7
6,0,7,16,7
6,0,7,17,5
6,0,7,18,5
6,0,7,19,7
6,0,7,20,4
6,0,7,21,8
6,0,7,22,8
6,0,7,23,8
6,0,7,24,8
6,0,7,25,8
6,0,7,26,7
6,0,7,27,4
6,0,7,28,3
6,0,7,29,5
6,0,7,30,3
6,0,7,31,3
7,0,0,0,4
7,0,0,1,6
7,0,0,2,6
7,0,0,3,5
7,0,0,4,5
7,0,0,5,7
7,0,0,6,7
7,0,0,7,6
7,0,0,8,6
7,0,0,9,5
7,0,0,10,6
7,0,0,11,5
7,0,0,12,6
7,0,0,13,6
7,0,0,14,6
7,0,0,15,5
7,0,0,16,5
7,0,0,17,7
7,0,0,18,6
7,0,0,19,4
7,0,0,20,4
7,0,0,21,4
7,0,0,22,4
7,0,0,23,3
7,0,0,24,4
7,0,0,25,5
7,0,0,26,5
7,0,0,27,7
7,0,0,28,7
7,0,0,29,7
7,0,0,30,6
7,0,0,31,5
7,0,1,0,6
7,0,1,1,7
7,0,1,2,6
7,0,1,3,7
7,0,1,4,7
7,0,1,5,6
7,0,1,6,6
7,0,1,7,8
7,0,1,8,6
7,0,1,9,6
7,0,1,10,5
7,0,1,11,7
7,0,1,12,7
7,0,1,13,8
7,0,1,14,9
7,0,1,15,5
7,0,1,16,6
7,0,1,17,7
7,0,1,18,5
7,0,1,19,6
7,0,1,20,6
7,0,1,21,4
7,0,1,22,4
7,0,1,23,8
7,0,1,24,8
7,0,1,25,7
7,0,1,26,4
7,0,1,27,5
7,0,1,28,4
7,0,1,29,4
7,0,1,30,5
7,0,1,31,6
7,0,2,0,8
7,0,2,1,8
7,0,2,2,7
7,0,2,3,8
7,0,2,4,6
7,0,2,5,7
7,0,2,6,9
7,0,2,7,8
7,0,2,8,7
7,0,2,9,7
7,0,2,10,8
7,0,2,11,5
7,0,2,12,4
7,0,2,13,5
7,0,2,14,5
7,0,2,15,7
7,0,2,16,7
7,0,2,17,6
7,0,2,18,6
7,0,2,19,4
7,0,2,20,4
7,0,2,21,4
7,0,2,22,3
7,0,2,23,3
7,0,2,24,6
7,0,2,25,6
7,0,2,26,5
7,0,2,27,7
7,0,2,28,7
7,0,2,29,5
7,0,2,30,6
7,0,2,31,6
7,0,3,0,9
7,0,3,1,9
7,0,3,2,7
7,0,3,3,7
7,0,3,4,7
7,0,3,5,7
7,0,3,6,5
7,0,3,7,5
7,0,3,8,8
7,0,3,9,5
7,0,3,10,4
7,0,3,11,8
7,0,3,12,7
7,0,3,13,4
7,0,3,14,5
7,0,3,15,5
7,0,3,16,5
7,0,3,17,6
7,0,3,18,7
7,0,3,19,4
7,0,3,20,5
7,0,3,21,5
7,0,3,22,4
7,0,3,23,4
7,0,3,24,4
7,0,3,25,6
7,0,3,26,8
7,0,3,27,5
7,0,3,28,6
7,0,3,29,6
7,0,3,30,6
7,0,3,31,7
7,0,4,0,7
7,0,4,1,8
7,0,4,2,5
7,0,4,3,5
7,0,4,4,6
7,0,4,5,7
7,0,4,6,7
7,0,4,7,8
7,0,4,8,9
7,0,4,9,10
7,0,4,10,9
7,0,4,11,8
7,0,4,12,7
7,0,4,13,6
7,0,4,14,6
7,0,4,15,6
7,0,4,16,4
7,0,4,17,6
7,0,4,18,5
7,0,4,19,5
7,0,4,20,5
7,0,4,21,7
7,0,4,22,5
7,0,4,23,5
7,0,4,24,5
7,0,4,25,3
7,0,4,26,4
7,0,4,27,4
7,0,4,28,4
7,0,4,29,3
7,0,4,30,6
7,0,4,31,7
7,0,5,0,8
7,0,5,1,6
7,0,5,2,6
7,0,5,3,6
7,0,5,4,6
7,0,5,5,7
7,0,5,6,7
7,0,5,7,6
7,0,5,8,6
7,0,5,9,6
7,0,5,10,5
7,0,5,11,4
7,0,5,12,5
7,0,5,13,4
7,0,5,14,5
7,0,5,15,8
7,0,5,16,4
7,0,5,17,5
7,0,5,18,6
7,0,5,19,5
7,0,5,20,7
7,0,5,21,6
7,0,5,22,5
7,0,5,23,4
7,0,5,24,5
7,0,5,25,6
7,0,5,26,6
7,0,5,27,7
7,0,5,28,5
7,0,5,29,8
7,0,5,30,9
7,0,5,31,6
7,0,6,0,7
7,0,6,1,6
7,0,6,2,9
7,0,6,3,7
7,0,6,4,6
7,0,6,5,7
7,0,6,6,4
7,0,6,7,6
7,0,6,8,7
7,0,6,9,7
7,0,6,10,6
7,0,6,11,9
7,0,6,12,10
7,0,6,13,9
7,0,6,14,6
7,0,6,15,4
7,0,6,16,5
7,0,6,17,8
7,0,6,18,5
7,0,6,19,2
7,0,6,20,5
7,0,6,21,5
7,0,6,22,4
7,0,6,23,4
7,0,6,24,4
7,0,6,25,5
7,0,6,26,4
7,0,6,27,5
7,0,6,28,6
7,0,6,29,6
7,0,6,30,6
7,0,6,31,6
7,0,7,0,7
7,0,7,1,7
7,0,7,2,7
7,0,7,3,7
7,0,7,4,6
7,0,7,5,5
7,0,7,6,6
7,0,7,7,6
7,0,7,8,8
7,0,7,9,7
7,0,7,10,5
7,0,7,11,5
7,0,7,12,4
7,0,7,13,5
7,0,7,14,3
7,0,7,15,2
7,0,7,16,4
7,0,7,17,6
7,0,7,18,7
7,0,7,19,4
7,0,7,20,4
7,0,7,21,7
7,0,7,22,7
7,0,7,23,7
7,0,7,24,7
7,0,7,25,6
7,0,7,26,5
7,0,7,27,8
7,0,7,28,8
7,0,7,29,8
7,0,7,30,8
7,0,7,31,7
8,0,0,0,7
8,0,0,1,7
8,0,0,2,5
8,0,0,3,3
8,0,0,4,3
8,0,0,5,4
8,0,0,6,7
8,0,0,7,5
8,0,0,8,6
8,0,0,9,5
8,0,0,10,8
8,0,0,11,11
8,0,0,12,8
8,0,0,13,7
8,0,0,14,8
8,0,0,15,9
8,0,0,16,7
8,0,0,17,5
8,0,0,18,5
8,0,0,19,4
8,0,0,20,4
8,0,0,21,4
8,0,0,22,5
8,0,0,23,6
8,0,0,24,4
8,0,0,25,5
8,0,0,26,5
8,0,0,27,6
8,0,0,28,4
8,0,0,29,5
8,0,0,30,5
8,0,0,31,7
8,0,1,0,5
8,0,1,1,6
8,0,1,2,5
8,0,1,3,5
8,0,1,4,6
8,0,1,5,5
8,0,1,6,6
8,0,1,7,7
8,0,1,8,6
8,0,1,9,5
8,0,1,10,5
8,0,1,11,5
8,0,1,12,5
8,0,1,13,5
8,0,1,14,5
8,0,1,15,6
8,0,1,16,6
8,0,1,17,6
8,0,1,18,7
8,0,1,19,7
8,0,1,20,6
8,0,1,21,5
8,0,1,22,5
8,0,1,23,6
8,0,1,24,7
8,0,1,25,6
8,0,1,26,6
8,0,1,27,7
8,0,1,28,7
8,0,1,29,6
8,0,1,30,6
8,0,1,31,4
8,0,2,0,4
8,0,2,1,5
8,0,2,2,6
8,0,2,3,6
8,0,2,4,4
8,0,2,5,4
8,0,2,6,6
8,0,2,7,6
8,0,2,8,7
8,0,2,9,7
8,0,2,10,7
8,0,2,11,7
8,0,2,12,5
8,0,2,13,5
8,0,2,14,5
8,0,2,15,5
8,0,2,16,4
8,0,2,17,5
8,0,2,18,5
8,0,2,19,6
8,0,2,20,8
8,0,2,21,8
8,0,2,22,8
8,0,2,23,6
8,0,2,24,5
8,0,2,25,1
8,0,2,26,4
8,0,2,27,4
8,0,2,28,8
8,0,2,29,7
8,0,2,30,4
8,0,2,31,1
8,0,3,0,5
8,0,3,1,5
8,0,3,2,6
8,0,3,3,7
8,0,3,4,7
8,0,3,5,7
8,0,3,6,8
8,0,3,7,7
8,0,3,8,6
8,0,3,9,8
8,0,3,10,5
8,0,3,11,7
8,0,3,12,8
8,0,3,13,8
8,0,3,14,8
8,0,3,15,7
8,0,3,16,7
8,0,3,17,9
8,0,3,18,8
8,0,3,19,7
8,0,3,20,7
8,0,3,21,5
8,0,3,22,4
8,0,3,23,5
8,0,3,24,5
8,0,3,25,4
8,0,3,26,3
8,0,3,27,4
8,0,3,28,4
8,0,3,29,4
8,0,3,30,3
8,0,3,31,4
8,0,4,0,4
8,0,4,1,4
8,0,4,2,7
8,0,4,3,6
8,0,4,4,9
8,0,4,5,5
8,0,4,6,3
8,0,4,7,8
8,0,4,8,6
8,0,4,9,7
8,0,4,10,8
8,0,4,11,6
8,0,4,12,5
8,0,4,13,5
8,0,4,14,8
8,0,4,15,10
8,0,4,16,8
8,0,4,17,6
8,0,4,18,5
8,0,4,19,5
8,0,4,20,6
8,0,4,21,5
8,0,4,22,4
8,0,4,23,5
8,0,4,24,5
8,0,4,25,4
8,0,4,26,4
8,0,4,27,4
8,0,4,28,3
8,0,4,29,4
8,0,4,30,4
8,0,4,31,5
8,0,5,0,5
8,0,5,1,6
8,0,5,2,6
8,0,5,3,6
8,0,5,4,8
8,0,5,5,5
8,0,5,6,6
8,0,5,7,10
8,0,5,8,10
8,0,5,9,10
8,0,5,10,8
8,0,5,11,9
8,0,5,12,8
8,0,5,13,7
8,0,5,14,7
8,0,5,15,4
8,0,5,16,5
8,0,5,17,5
8,0,5,18,5
8,0,5,19,3
8,0,5,20,4
8,0,5,21,4
8,0,5,22,4
8,0,5,23,2
8,0,5,24,1
8,0,5,25,3
8,0,5,26,4
8,0,5,27,5
8,0,5,28,7
8,0,5,29,5
8,0,5,30,7
8,0,5,31,7
8,0,6,0,6
8,0,6,1,7
8,0,6,2,7
8,0,6,3,7
8,0,6,4,4
8,0,6,5,9
8,0,6,6,5
8,0,6,7,7
8,0,6,8,7
8,0,6,9,7
8,0,6,10,8
8,0,6,11,6
8,0,6,12,7
8,0,6,13,5
8,0,6,14,6
8,0,6,15,6
8,0,6,16,3
8,0,6,17,5
8,0,6,18,8
8,0,6,19,5
8,0,6,20,4
8,0,6,21,6
8,0,6,22,6
8,0,6,23,6
8,0,6,24,5
8,0,6,25,4
8,0,6,26,5
8,0,6,27,6
8,0,6,28,6
8,0,6,29,6
8,0,6,30,6
8,0,6,31,6
8,0,7,0,5
8,0,7,1,7
8,0,7,2,6
8,0,7,3,10
8,0,7,4,8
8,0,7,5,4
8,0,7,6,5
8,0,7,7,4
8,0,7,8,5
8,0,7,9,4
8,0,7,10,4
8,0,7,11,6
8,0,7,12,5
8,0,7,13,5
8,0,7,14,5
8,0,7,15,7
8,0,7,16,6
8,0,7,17,9
8,0,7,18,6
8,0,7,19,8
8,0,7,20,6
8,0,7,21,2
8,0,7,22,3
8,0,7,23,7
8,0,7,24,4
8,0,7,25,4
8,0,7,26,6
8,0,7,27,7
8,0,7,28,6
8,0,7,29,7
8,0,7,30,5
8,0,7,31,4
9,0,0,0,6
9,0,0,1,5
9,0,0,2,7
9,0,0,3,6
9,0,0,4,6
9,0,0,5,9
9,0,0,6,10
9,0,0,7,10
9,0,0,8,10
9,0,0,9,6
9,0,0,10,10
9,0,0,11,9
9,0,0,12,5
9,0,0,13,5
9,0,0,14,7
9,0,0,15,7
9,0,0,16,7
9,0,0,17,5
9,0,0,18,5
9,0,0,19,3
9,0,0,20,5
9,0,0,21,4
9,0,0,22,4
9,0,0,23,5
9,0,0,24,5
9,0,0,25,6
9,0,0,26,6
9,0,0,27,3
9,0,0,28,4
9,0,0,29,4
9,0,0,30,3
9,0,0,31,3
9,0,1,0,5
9,0,1,1,4
9,0,1,2,5
9,0,1,3,6
9,0,1,4,7
9,0,1,5,7
9,0,1,6,7
9,0,1,7,5
9,0,1,8,10
9,0,1,9,8
9,0,1,10,6
9,0,1,11,4
9,0,1,12,6
9,0,1,13,8
9,0,1,14,6
9,0,1,15,8
9,0,1,16,8
9,0,1,17,4
9,0,1,18,5
9,0,1,19,6
9,0,1,20,5
9,0,1,21,6
9,0,1,22,4
9,0,1,23,3
9,0,1,24,3
9,0,1,25,6
9,0,1,26,5
9,0,1,27,5
9,0,1,28,7
9,0,1,29,6
9,0,1,30,7
9,0,1,31,7
9,0,2,0,6
9,0,2,1,7
9,0,2,2,8
9,0,2,3,7
9,0,2,4,6
9,0,2,5,6
9,0,2,6,8
9,0,2,7,4
9,0,2,8,5
9,0,2,9,5
9,0,2,10,4
9,0,2,11,6
9,0,2,12,6
9,0,2,13,7
9,0,2,14,7
9,0,2,15,6
9,0,2,16,7
9,0,2,17,6
9,0,2,18,5
9,0,2,19,5
9,0,2,20,5
9,0,2,21,6
9,0,2,22,7
9,0,2,23,7
9,0,2,24,8
9,0,2,25,9
9,0,2,26,5
9,0,2,27,6
9,0,2,28,6
9,0,2,29,5
9,0,2,30,5
9,0,2,31,5
9,0,3,0,4
9,0,3,1,4
9,0,3,2,4
9,0,3,3,4
9,0,3,4,3
9,0,3,5,3
9,0,3,6,5
9,0,3,7,5
9,0,3,8,5
9,0,3,9,6
9,0,3,10,6
9,0,3,11,9
9,0,3,12,9
9,0,3,13,8
9,0,3,14,6
9,0,3,15,7
9,0,3,16,8
9,0,3,17,10
9,0,3,18,7
9,0,3,19,7
9,0,3,20,8
9,0,3,21,6
9,0,3,22,3
9,0,3,23,5
9,0,3,24,7
9,0,3,25,6
9,0,3,26,5
9,0,3,27,4
9,0,3,28,3
9,0,3,29,4
9,0,3,30,8
9,0,3,31,7
9,0,4,0,7
9,0,4,1,8
9,0,4,2,6
9,0,4,3,7
9,0,4,4,6
9,0,4,5,7
9,0,4,6,5
9,0,4,7,6
9,0,4,8,5
9,0,4,9,3
9,0,4,10,5
9,0,4,11,7
9,0,4,12,6
9,0,4,13,5
9,0,4,14,6
9,0,4,15,6
9,0,4,16,5
9,0,4,17,5
9,0,4,18,7
9,0,4,19,6
9,0,4,20,8
9,0,4,21,5
9,0,4,22,5
9,0,4,23,7
9,0,4,24,5
9,0,4,25,4
9,0,4,26,6
9,0,4,27,6
9,0,4,28,5
9,0,4,29,8
9,0,4,30,7
9,0,4,31,5
9,0,5,0,8
9,0,5,1,8
9,0,5,2,7
9,0,5,3,7
9,0,5,4,9
9,0,5,5,8
9,0,5,6,9
9,0,5,7,8
9,0,5,8,8
9,0,5,9,9
9,0,5,10,8
9,0,5,11,9
9,0,5,12,7
9,0,5,13,8
9,0,5,14,7
9,0,5,15,7
9,0,5,16,6
9,0,5,17,7
9,0,5,18,4
9,0,5,19,3
9,0,5,20,1
9,0,5,21,4
9,0,5,22,4
9,0,5,23,2
9,0,5,24,2
9,0,5,25,2
9,0,5,26,3
9,0,5,27,3
9,0,5,28,3
9,0,5,29,4
9,0,5,30,6
9,0,5,31,6
9,0,6,0,5
9,0,6,1,7
9,0,6,2,5
9,0,6,3,5
9,0,6,4,5
9,0,6,5,7
9,0,6,6,4
9,0,6,7,7
9,0,6,8,6
9,0,6,9,4
9,0,6,10,7
9,0,6,11,6
9,0,6,12,9
9,0,6,13,6
9,0,6,14,6
9,0,6,15,3
9,0,6,16,3
9,0,6,17,4
9,0,6,18,3
9,0,6,19,7
9,0,6,20,8
9,0,6,21,5
9,0,6,22,4
9,0,6,23,3
9,0,6,24,4
9,0,6,25,7
9,0,6,26,9
9,0,6,27,8
9,0,6,28,9
9,0,6,29,9
9,0,6,30,8
9,0,6,31,6
9,0,7,0,8
9,0,7,1,5
9,0,7,2,4
9,0,7,3,5
9,0,7,4,4
9,0,7,5,3
9,0,7,6,5
9,0,7,7,4
9,0,7,8,5
9,0,7,9,7
9,0,7,10,8
9,0,7,11,8
9,0,7,12,6
9,0,7,13,5
9,0,7,14,4
9,0,7,15,5
9,0,7,16,4
9,0,7,17,5
9,0,7,18,5
9,0,7,19,6
9,0,7,20,6
9,0,7,21,8
9,0,7,22,8
9,0,7,23,7
9,0,7,24,5
9,0,7,25,6
9,0,7,26,6
9,0,7,27,7
9,0,7,28,5
9,0,7,29,6
9,0,7,30,8
9,0,7,31,9
10,0,0,0,5
10,0,0,1,6
10,0,0,2,7
10,0,0,3,8
10,0,0,4,5
10,0,0,5,7
10,0,0,6,5
10,0,0,7,6
10,0,0,8,4
10,0,0,9,5
10,0,0,10,8
10,0,0,11,7
10,0,0,12,7
10,0,0,13,3
10,0,0,14,5
10,0,0,15,3
10,0,0,16,7
10,0,0,17,5
10,0,0,18,4
10,0,0,19,3
10,0,0,20,2
10,0,0,21,5
10,0,0,22,5
10,0,0,23,4
10,0,0,24,6
10,0,0,25,4
10,0,0,26,8
10,0,0,27,4
10,0,0,28,5
10,0,0,29,5
10,0,0,30,7
10,0,0,31,5
10,0,1,0,8
10,0,1,1,5
10,0,1,2,6
10,0,1,3,7
10,0,1,4,7
10,0,1,5,4
10,0,1,6,7
10,0,1,7,3
10,0,1,8,4
10,0,1,9,7
10,0,1,10,5
10,0,1,11,5
10,0,1,12,5
10,0,1,13,4
10,0,1,14,5
10,0,1,15,2
10,0,1,16,4
10,0,1,17,5
10,0,1,18,6
10,0,1,19,6
10,0,1,20,4
10,0,1,21,5
10,0,1,22,7
10,0,1,23,8
10,0,1,24,4
10,0,1,25,4
10,0,1,26,7
10,0,1,27,7
10,0,1,28,6
10,0,1,29,6
10,0,1,30,6
10,0,1,31,5
10,0,2,0,9
10,0,2,1,8
10,0,2,2,7
10,0,2,3,8
10,0,2,4,5
10,0,2,5,6
10,0,2,6,6
10,0,2,7,6
10,0,2,8,4
10,0,2,9,5
10,0,2,10,4
10,0,2,11,3
10,0,2,12,3
10,0,2,13,2
10,0,2,14,2
10,0,2,15,5
10,0,2,16,5
10,0,2,17,4
10,0,2,18,4
10,0,2,19,5
10,0,2,20,4
10,0,2,21,7
10,0,2,22,7
10,0,2,23,9
10,0,2,24,8
10,0,2,25,7
10,0,2,26,6
10,0,2,27,7
10,0,2,28,6
10,0,2,29,6
10,0,2,30,8
10,0,2,31,7
10,0,3,0,7
10,0,3,1,6
10,0,3,2,8
10,0,3,3,8
10,0,3,4,6
10,0,3,5,6
10,0,3,6,7
10,0,3,7,7
10,0,3,8,6
10,0,3,9,6
10,0,3,10,8
10,0,3,11,5
10,0,3,12,6
10,0,3,13,5
10,0,3,14,4
10,0,3,15,5
10,0,3,16,7
10,0,3,17,6
10,0,3,18,5
10,0,3,19,4
10,0,3,20,3
10,0,3,21,5
10,0,3,22,3
10,0,3,23,4
10,0,3,24,5
10,0,3,25,7
10,0,3,26,6
10,0,3,27,6
10,0,3,28,7
10,0,3,29,8
10,0,3,30,4
10,0,3,31,5
10,0,4,0,7
10,0,4,1,5
10,0,4,2,5
10,0,4,3,6
10,0,4,4,6
10,0,4,5,7
10,0,4,6,6
10,0,4,7,5
10,0,4,8,5
10,0,4,9,6
10,0,4,10,4
10,0,4,11,5
10,0,4,12,4
10,0,4,13,6
10,0,4,14,4
10,0,4,15,6
10,0,4,16,4
10,0,4,17,6
10,0,4,18,5
10,0,4,19,4
10,0,4,20,6
10,0,4,21,5
10,0,4,22,7
10,0,4,23,6
10,0,4,24,6
10,0,4,25,8
10,0,4,26,6
10,0,4,27,8
10,0,4,28,5
10,0,4,29,7
10,0,4,30,7
10,0,4,31,5
10,0,5,0,5
10,0,5,1,3
10,0,5,2,4
10,0,5,3,4
10,0,5,4,8
10,0,5,5,11
10,0,5,6,7
10,0,5,7,7
10,0,5,8,8
10,0,5,9,9
10,0,5,10,8
10,0,5,11,8
10,0,5,12,11
10,0,5,13,8
10,0,5,14,10
10,0,5,15,7
10,0,5,16,6
10,0,5,17,5
10,0,5,18,5
10,0,5,19,4
10,0,5,20,6
10,0,5,21,5
10,0,5,22,4
10,0,5,23,4
10,0,5,24,4
10,0,5,25,3
10,0,5,26,4
10,0,5,27,3
10,0,5,28,3
10,0,5,29,4
10,0,5,30,3
10,0,5,31,4
10,0,6,0,5
10,0,6,1,7
10,0,6,2,7
10,0,6,3,6
10,0,6,4,6
10,0,6,5,8
10,0,6,6,8
10,0,6,7,8
10,0,6,8,7
10,0,6,9,9
10,0,6,10,8
10,0,6,11,7
10,0,6,12,7
10,0,6,13,8
10,0,6,14,7
10,0,6,15,7
10,0,6,16,7
10,0,6,17,5
10,0,6,18,5
10,0,6,19,5
10,0,6,20,3
10,0,6,21,5
10,0,6,22,4
10,0,6,23,3
10,0,6,24,4
10,0,6,25,4
10,0,6,26,3
10,0,6,27,5
10,0,6,28,6
10,0,6,29,3
10,0,6,30,4
10,0,6,31,5
10,0,7,0,5
10,0,7,1,6
10,0,7,2,5
10,0,7,3,4
10,0,7,4,3
10,0,7,5,6
10,0,7,6,8
