plane_index,reads_count
7544,0
7545,0
7546,0
7547,0
7548,0
7549,1
7550,1
7551,1
7552,0
7553,2
7554,1
7555,1
7556,0
7557,1
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,1
7565,1
7566,0
7567,1
7568,1
7569,1
7570,1
7571,1
7572,1
7573,2
7574,2
7575,1
7576,0
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,0
7584,1
7585,1
7586,0
7587,0
7588,0
7589,0
7590,0
7591,2
7592,3
7593,3
7594,1
7595,1
7596,0
7597,0
7598,0
7599,0
7600,1
7601,0
7602,0
7603,0
7604,0
7605,1
7606,1
7607,0
7608,1
7609,2
7610,2
7611,1
7612,1
7613,2
7614,2
7615,2
7616,1
7617,0
7618,0
7619,0
7620,0
7621,0
7622,1
7623,1
7624,2
7625,3
7626,0
7627,0
7628,0
7629,0
7630,0
7631,1
7632,2
7633,3
7634,2
7635,1
7636,0
7637,1
7638,2
7639,2
7640,0
7641,0
7642,0
7643,0
7644,0
7645,1
7646,2
7647,2
7648,0
7649,1
7650,0
7651,1
7652,1
7653,1
7654,1
7655,1
7656,1
7657,1
7658,2
7659,3
7660,2
7661,0
7662,0
7663,2
7664,1
7665,0
7666,0
7667,0
7668,0
7669,0
7670,1
7671,1
7672,1
7673,1
7674,2
7675,1
7676,1
7677,0
7678,0
7679,1
7680,1
7681,3
7682,1
7683,1
7684,0
7685,0
7686,1
7687,1
7688,0
7689,0
7690,0
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,1
7698,2
7699,2
7700,2
7701,2
7702,1
7703,2
7704,1
7705,0
7706,0
7707,0
7708,2
7709,2
7710,1
7711,1
7712,0
7713,0
7714,0
7715,1
7716,3
7717,0
7718,0
7719,1
7720,1
7721,1
7722,2
7723,2
7724,2
7725,2
7726,1
7727,1
7728,2
7729,0
7730,0
7731,0
7732,0
7733,1
7734,0
7735,0
7736,0
7737,0
7738,1
7739,0
7740,1
7741,0
7742,0
7743,1
7744,1
7745,1
7746,1
7747,1
7748,0
7749,0
7750,0
7751,1
7752,0
7753,1
7754,2
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,1
7764,4
7765,2
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,1
7773,1
7774,1
7775,1
7776,1
7777,1
7778,1
7779,1
7780,1
7781,2
7782,1
7783,1
7784,2
7785,2
7786,0
7787,1
7788,0
7789,1
7790,1
7791,0
7792,0
7793,0
7794,0
7795,2
7796,2
7797,1
7798,1
7799,1
7800,2
7801,2
7802,1
7803,1
7804,0
7805,0
7806,1
7807,1
7808,1
7809,1
7810,2
7811,1
7812,0
7813,2
7814,1
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,0
7824,1
7825,1
7826,1
7827,1
7828,0
7829,0
7830,1
7831,0
7832,0
7833,1
7834,0
7835,0
7836,0
7837,2
7838,1
7839,1
7840,2
7841,1
7842,1
7843,0
7844,0
7845,0
7846,0
7847,2
7848,2
7849,1
7850,1
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,1
7861,1
7862,3
7863,2
7864,1
7865,1
7866,1
7867,1
7868,1
7869,1
7870,1
7871,1
7872,0
7873,1
7874,1
7875,1
7876,1
7877,0
7878,0
7879,2
7880,2
7881,0
7882,0
7883,1
7884,0
7885,0
7886,0
7887,0
7888,0
7889,1
7890,2
7891,0
7892,1
7893,1
7894,2
7895,1
7896,1
7897,1
7898,1
7899,2
7900,1
7901,1
7902,2
7903,1
7904,1
7905,1
7906,2
7907,3
7908,1
7909,2
7910,2
7911,3
7912,1
7913,1
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,1
7926,2
7927,0
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,0
7937,0
7938,0
7939,1
7940,2
7941,2
7942,1
7943,1
7944,1
7945,1
7946,2
7947,1
7948,2
7949,1
7950,0
7951,1
7952,0
7953,0
7954,0
7955,1
7956,2
7957,1
7958,0
7959,1
7960,1
7961,1
7962,1
7963,2
7964,0
7965,0
7966,0
7967,0
7968,1
7969,1
7970,1
7971,2
7972,1
7973,1
7974,1
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,0
7982,1
7983,3
7984,0
7985,1
7986,0
7987,0
7988,0
7989,0
7990,1
7991,1
7992,1
7993,1
7994,0
7995,1
7996,1
7997,0
7998,0
7999,0
8000,2
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,1
8008,1
8009,0
8010,1
8011,0
8012,0
8013,0
8014,0
8015,1
8016,1
8017,1
8018,0
8019,0
8020,2
8021,2
8022,1
8023,1
8024,1
8025,0
8026,1
8027,2
8028,2
8029,2
8030,1
8031,1
8032,1
8033,0
8034,0
8035,0
8036,1
8037,1
8038,1
8039,0
8040,0
8041,1
8042,1
8043,0
8044,0
8045,1
8046,1
8047,1
8048,2
8049,1
8050,1
8051,1
8052,3
8053,1
8054,2
8055,2
8056,1
8057,2
8058,1
8059,2
8060,0
8061,0
8062,0
8063,1
8064,1
8065,0
8066,0
8067,0
8068,0
8069,0
8070,2
8071,2
8072,0
8073,2
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8081,2
8082,2
8083,2
8084,1
8085,2
8086,2
8087,1
8088,1
8089,1
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,1
8097,0
8098,0
8099,1
8100,0
8101,0
8102,0
8103,0
8104,0
8105,1
8106,1
8107,1
8108,0
8109,1
8110,0
8111,0
8112,1
8113,0
8114,0
8115,1
8116,1
8117,0
8118,0
8119,2
8120,2
8121,2
8122,2
8123,4
8124,2
8125,0
8126,2
8127,2
8128,1
8129,2
8130,1
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,2
8141,2
8142,1
8143,0
8144,0
8145,1
8146,1
8147,2
8148,1
8149,2
8150,2
8151,2
8152,2
8153,1
8154,3
8155,2
8156,0
8157,0
8158,0
8159,0
8160,0
8161,1
8162,1
8163,1
8164,0
8165,1
8166,1
8167,1
8168,1
8169,2
8170,1
8171,1
8172,2
8173,1
8174,1
8175,1
8176,2
8177,0
8178,0
8179,2
8180,0
8181,0
8182,1
8183,0
8184,0
8185,0
8186,2
8187,1
8188,0
8189,0
8190,1
8191,0
8192,3
8193,1
8194,0
8195,1
8196,0
8197,0
8198,0
8199,2
8200,1
8201,0
8202,0
8203,0
8204,0
8205,1
8206,1
8207,1
8208,0
8209,0
8210,1
8211,0
8212,2
8213,2
8214,1
8215,0
8216,0
8217,2
8218,2
8219,2
8220,2
8221,1
8222,1
8223,1
8224,1
8225,1
8226,1
8227,3
8228,3
8229,1
8230,1
8231,1
8232,1
8233,3
8234,2
8235,1
8236,1
8237,1
8238,2
8239,1
8240,1
8241,2
8242,1
8243,0
8244,0
8245,2
8246,2
8247,0
8248,3
8249,2
8250,0
8251,0
8252,0
8253,1
8254,1
8255,0
8256,0
8257,0
8258,1
8259,2
8260,1
8261,1
8262,1
8263,1
8264,1
8265,2
8266,2
8267,1
8268,0
8269,1
8270,2
8271,2
8272,1
8273,1
8274,1
8275,0
8276,0
8277,1
8278,0
8279,0
8280,2
8281,2
8282,2
8283,1
8284,0
8285,1
8286,2
8287,1
8288,0
8289,0
8290,0
8291,2
8292,1
8293,0
8294,0
8295,1
8296,0
8297,0
8298,1
8299,1
8300,1
8301,2
8302,3
8303,1
8304,0
8305,0
8306,1
8307,2
8308,0
8309,0
8310,1
8311,2
8312,1
8313,0
8314,1
8315,1
8316,5
8317,5
8318,0
8319,0
8320,1
8321,1
8322,2
8323,2
8324,0
8325,0
8326,0
8327,0
8328,0
8329,1
8330,2
8331,3
8332,2
8333,0
8334,1
8335,3
8336,3
8337,1
8338,1
8339,1
8340,1
8341,3
8342,1
8343,1
8344,1
8345,0
8346,0
8347,1
8348,0
8349,0
8350,0
8351,0
8352,2
8353,3
8354,2
8355,2
8356,3
8357,4
8358,5
8359,4
8360,3
8361,2
8362,1
8363,2
8364,2
8365,0
8366,0
8367,1
8368,2
8369,3
8370,2
8371,1
8372,1
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,2
8384,1
8385,2
8386,2
8387,1
8388,1
8389,1
8390,1
8391,2
8392,2
8393,0
8394,1
8395,1
8396,2
8397,2
8398,0
8399,1
8400,2
8401,1
8402,1
8403,1
8404,2
8405,1
8406,1
8407,1
8408,1
8409,1
8410,0
8411,1
8412,1
8413,0
8414,1
8415,1
8416,1
8417,2
8418,1
8419,1
8420,3
8421,1
8422,0
8423,2
8424,1
8425,1
8426,1
8427,0
8428,0
8429,1
8430,0
8431,1
8432,0
8433,0
8434,0
8435,0
8436,3
8437,3
8438,1
8439,2
8440,3
8441,1
8442,0
8443,0
8444,1
8445,1
8446,1
8447,0
8448,0
8449,1
8450,0
8451,0
8452,0
8453,1
8454,1
8455,0
8456,2
8457,1
8458,1
8459,2
8460,2
8461,1
8462,1
8463,1
8464,2
8465,2
8466,0
8467,0
8468,1
8469,0
8470,0
8471,0
8472,1
8473,2
8474,2
8475,4
8476,0
8477,1
8478,0
8479,0
8480,1
8481,3
8482,2
8483,1
8484,0
8485,1
8486,0
8487,1
8488,2
8489,1
8490,1
8491,0
8492,1
8493,0
8494,1
8495,0
8496,0
8497,1
8498,2
8499,1
8500,0
8501,0
8502,0
8503,1
8504,0
8505,0
8506,2
8507,2
8508,1
8509,2
8510,0
8511,0
8512,2
8513,1
8514,0
8515,0
8516,0
8517,1
8518,1
8519,0
8520,0
8521,1
8522,0
8523,2
8524,3
8525,2
8526,1
8527,0
8528,2
8529,2
8530,1
8531,2
8532,1
8533,1
8534,1
8535,0
8536,0
8537,0
8538,1
8539,1
8540,0
8541,1
8542,2
8543,1
8544,1
8545,1
8546,0
8547,0
8548,1
8549,1
8550,1
8551,1
8552,2
8553,2
8554,1
8555,1
8556,1
8557,0
8558,0
8559,0
8560,0
8561,1
8562,1
8563,2
8564,0
8565,0
8566,1
8567,2
8568,0
8569,0
8570,0
8571,1
8572,3
8573,1
8574,1
8575,2
8576,0
8577,0
8578,2
8579,2
8580,0
8581,1
8582,1
8583,3
8584,3
8585,1
8586,0
8587,2
8588,2
8589,2
8590,1
8591,0
8592,1
8593,1
8594,0
8595,0
8596,0
8597,0
8598,0
8599,1
8600,0
8601,0
8602,0
8603,1
8604,1
8605,0
8606,1
8607,1
8608,1
8609,1
8610,1
8611,1
8612,0
8613,1
8614,2
8615,1
8616,0
8617,0
8618,2
8619,2
8620,0
8621,1
8622,2
8623,3
8624,1
8625,0
8626,2
8627,2
8628,0
8629,0
8630,1
8631,2
8632,3
8633,2
8634,0
8635,0
8636,0
8637,0
8638,2
8639,2
8640,0
8641,1
8642,2
8643,1
8644,1
8645,0
8646,0
8647,1
8648,2
8649,1
8650,0
8651,1
8652,1
8653,1
8654,2
8655,1
8656,1
8657,2
8658,1
8659,0
8660,0
8661,1
8662,1
8663,1
8664,0
8665,0
8666,2
8667,2
8668,2
8669,1
8670,0
8671,1
8672,2
8673,2
8674,0
8675,1
8676,1
8677,1
8678,2
8679,1
8680,1
8681,1
8682,1
8683,1
8684,1
8685,1
8686,1
8687,1
8688,1
8689,1
8690,1
8691,1
8692,1
8693,0
8694,0
8695,1
8696,1
8697,1
8698,0
8699,1
8700,0
8701,0
8702,1
8703,2
8704,1
8705,1
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,1
8713,0
8714,0
8715,0
8716,0
8717,0
8718,1
8719,0
8720,0
8721,0
8722,2
8723,2
8724,0
8725,2
8726,2
8727,0
8728,0
8729,1
8730,2
8731,2
8732,2
8733,2
8734,2
8735,1
8736,1
8737,0
8738,2
8739,2
8740,1
8741,0
8742,0
8743,0
8744,0
8745,1
8746,1
8747,1
8748,1
8749,1
8750,1
8751,1
8752,1
8753,2
8754,2
8755,2
8756,1
8757,1
8758,1
8759,1
8760,0
8761,0
8762,1
8763,0
8764,1
8765,1
8766,1
8767,2
8768,1
8769,1
8770,3
8771,3
8772,3
8773,1
8774,0
8775,0
8776,1
8777,1
8778,0
8779,0
8780,0
8781,1
8782,0
8783,1
8784,0
8785,0
8786,0
8787,1
8788,1
8789,0
8790,0
8791,0
8792,0
8793,1
8794,2
8795,3
8796,2
8797,2
8798,2
8799,1
8800,1
8801,1
8802,0
8803,1
8804,2
8805,2
8806,1
8807,3
8808,2
8809,2
8810,3
8811,1
8812,0
8813,0
8814,0
8815,0
8816,0
8817,0
8818,0
8819,1
8820,0
8821,0
8822,1
8823,0
8824,0
8825,1
8826,3
8827,0
8828,0
8829,1
8830,1
8831,0
8832,1
8833,0
8834,0
8835,0
8836,0
8837,0
8838,1
8839,0
8840,0
8841,1
8842,1
8843,3
8844,1
8845,1
8846,2
8847,1
8848,1
8849,1
8850,0
8851,1
8852,1
8853,2
8854,1
8855,1
8856,1
8857,1
8858,2
8859,1
8860,3
8861,2
8862,0
8863,1
8864,0
8865,0
8866,0
8867,1
8868,0
8869,2
8870,0
8871,0
8872,0
8873,3
8874,1
8875,1
8876,0
8877,3
8878,1
8879,1
8880,2
8881,0
8882,0
8883,1
8884,0
8885,0
8886,0
8887,2
8888,2
8889,0
8890,0
8891,1
8892,0
8893,1
8894,0
8895,1
8896,1
8897,1
8898,1
8899,1
8900,1
8901,0
8902,0
8903,0
8904,0
8905,0
8906,1
8907,1
8908,1
8909,1
8910,1
8911,1
8912,1
8913,0
8914,0
8915,0
8916,2
8917,2
8918,2
8919,1
8920,0
8921,0
8922,0
8923,1
8924,1
8925,1
8926,1
8927,1
8928,2
8929,0
8930,1
8931,1
8932,1
8933,1
8934,0
8935,0
8936,1
8937,1
8938,1
8939,1
8940,1
8941,0
8942,0
8943,0
8944,0
8945,1
8946,0
8947,1
8948,1
8949,3
8950,1
8951,1
8952,1
8953,1
8954,2
8955,1
8956,1
8957,0
8958,1
8959,3
8960,1
8961,2
8962,1
8963,0
8964,0
8965,1
8966,1
8967,1
8968,1
8969,2
8970,1
8971,1
8972,1
8973,1
8974,0
8975,0
8976,0
8977,1
8978,0
8979,0
8980,1
8981,1
8982,2
8983,2
8984,1
8985,0
8986,1
8987,1
8988,1
8989,1
8990,1
8991,1
8992,0
8993,0
8994,0
8995,1
8996,0
8997,0
8998,1
8999,1
9000,2
9001,0
9002,1
9003,1
9004,1
9005,1
9006,0
9007,0
9008,0
9009,0
9010,0
9011,1
9012,2
9013,1
9014,2
9015,1
9016,1
9017,2
9018,0
9019,1
9020,1
9021,3
9022,2
9023,1
9024,1
9025,1
9026,1
9027,1
9028,1
9029,0
9030,2
9031,2
9032,1
9033,2
9034,1
9035,1
9036,1
9037,0
9038,1
9039,1
9040,2
9041,0
9042,2
9043,1
9044,1
9045,0
9046,0
9047,2
9048,2
9049,0
9050,0
9051,1
9052,1
9053,0
9054,0
9055,1
9056,0
9057,1
9058,2
9059,1
9060,1
9061,1
9062,0
9063,0
9064,1
9065,1
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,1
9073,1
9074,0
9075,0
9076,1
9077,1
9078,2
9079,3
9080,2
9081,0
9082,0
9083,1
9084,1
9085,1
9086,1
9087,0
9088,3
9089,1
9090,0
9091,1
9092,1
9093,2
9094,0
9095,0
9096,0
9097,0
9098,0
9099,0
9100,1
9101,0
9102,1
9103,0
9104,1
9105,1
9106,2
9107,2
9108,2
9109,1
9110,1
9111,1
9112,1
9113,2
9114,1
9115,1
9116,0
9117,1
9118,1
9119,2
9120,1
9121,1
9122,1
9123,1
9124,2
9125,2
9126,1
9127,1
9128,1
9129,1
9130,3
9131,2
9132,2
9133,1
9134,2
9135,2
9136,0
9137,0
9138,1
9139,1
9140,0
9141,0
9142,0
9143,0
9144,1
9145,0
9146,0
9147,0
9148,0
9149,0
9150,0
9151,1
9152,2
9153,1
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,1
9161,1
9162,1
9163,1
9164,0
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9171,0
9172,0
9173,0
9174,1
9175,1
9176,1
9177,2
9178,2
9179,2
9180,2
9181,2
9182,0
9183,1
9184,3
9185,3
9186,0
9187,0
9188,0
9189,0
9190,0
9191,1
9192,1
9193,1
9194,0
9195,0
9196,0
9197,0
9198,0
9199,1
9200,1
9201,1
9202,0
9203,1
9204,2
9205,1
9206,2
9207,2
9208,3
9209,2
9210,0
9211,0
9212,0
9213,1
9214,2
9215,0
9216,1
9217,1
9218,0
9219,0
9220,0
9221,1
9222,0
9223,1
9224,1
9225,0
9226,0
9227,0
9228,1
9229,1
9230,1
9231,1
9232,2
9233,2
9234,2
9235,1
9236,1
9237,1
9238,2
9239,1
9240,2
9241,3
9242,0
9243,1
9244,2
9245,0
9246,0
9247,1
9248,1
9249,0
9250,0
9251,1
9252,1
9253,1
9254,1
9255,1
9256,2
9257,3
9258,3
9259,1
9260,3
9261,3
9262,1
9263,1
9264,1
9265,1
9266,1
9267,1
9268,0
9269,0
9270,0
9271,1
9272,0
9273,0
9274,0
9275,1
9276,1
9277,1
9278,1
9279,1
9280,0
9281,0
9282,0
9283,0
9284,1
9285,1
9286,1
9287,0
9288,0
9289,0
9290,1
9291,1
9292,1
9293,0
9294,0
9295,1
9296,1
9297,0
9298,1
9299,1
9300,2
9301,1
9302,1
9303,2
9304,2
9305,2
9306,3
9307,4
9308,1
9309,1
9310,0
9311,0
9312,3
9313,3
9314,3
9315,2
9316,2
9317,1
9318,2
9319,2
9320,0
9321,0
9322,0
9323,1
9324,0
9325,0
9326,0
9327,1
9328,0
9329,1
9330,0
9331,1
9332,1
9333,0
9334,1
9335,0
9336,0
9337,0
9338,1
9339,2
9340,0
9341,0
9342,1
9343,1
9344,2
9345,1
9346,0
9347,0
9348,0
9349,0
9350,2
9351,0
9352,0
9353,1
9354,1
9355,1
9356,0
9357,1
9358,2
9359,1
9360,2
9361,1
9362,1
9363,1
9364,1
9365,1
9366,1
9367,2
9368,1
9369,1
9370,1
9371,1
9372,0
9373,0
9374,0
9375,1
9376,0
9377,1
9378,2
9379,2
9380,1
9381,1
9382,3
9383,1
9384,1
9385,1
9386,1
9387,1
9388,1
9389,2
9390,1
9391,1
9392,0
9393,0
9394,0
9395,0
9396,0
9397,0
9398,0
9399,1
9400,1
9401,1
9402,2
9403,1
9404,1
9405,1
9406,0
9407,0
9408,2
9409,2
9410,0
9411,1
9412,2
9413,0
9414,2
9415,0
9416,2
9417,1
9418,2
9419,0
9420,0
9421,0
9422,0
9423,0
9424,1
9425,1
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,0
9434,0
9435,2
9436,1
9437,1
9438,1
9439,0
9440,1
9441,2
9442,3
9443,2
9444,0
9445,1
9446,1
9447,2
9448,2
9449,2
9450,0
9451,0
9452,1
9453,1
9454,0
9455,0
9456,0
9457,0
9458,0
9459,0
9460,2
9461,2
9462,1
9463,0
9464,0
9465,0
9466,1
9467,1
9468,1
9469,3
9470,2
9471,1
9472,0
9473,0
9474,0
9475,0
9476,1
9477,1
9478,1
9479,1
9480,0
9481,1
9482,0
9483,0
9484,1
9485,2
9486,2
9487,2
9488,5
9489,2
9490,1
9491,0
9492,0
9493,0
9494,1
9495,1
9496,2
9497,1
9498,0
9499,1
9500,1
9501,1
9502,0
9503,0
9504,0
9505,0
9506,1
9507,0
9508,0
9509,0
9510,0
9511,0
9512,0
9513,0
9514,1
9515,1
9516,1
9517,1
9518,1
9519,1
9520,1
9521,1
9522,2
9523,2
9524,5
9525,3
9526,2
9527,2
9528,2
9529,0
9530,1
9531,1
9532,1
9533,1
9534,0
9535,0
9536,0
9537,0
9538,2
9539,1
9540,1
9541,1
9542,1
9543,1
9544,0
9545,0
9546,0
9547,2
9548,1
9549,0
9550,0
9551,0
9552,2
9553,2
9554,2
9555,1
9556,1
9557,1
9558,1
9559,2
9560,1
9561,0
9562,1
9563,2
9564,1
9565,1
9566,0
9567,0
9568,2
9569,2
9570,1
9571,1
9572,0
9573,0
9574,0
9575,0
9576,0
9577,0
9578,0
9579,0
9580,0
9581,1
9582,1
9583,1
9584,1
9585,0
9586,0
9587,0
9588,2
9589,3
9590,3
9591,2
9592,1
9593,1
9594,0
9595,0
9596,3
9597,2
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,2
9610,1
9611,1
9612,2
9613,3
9614,1
9615,1
9616,1
9617,0
9618,1
9619,2
9620,0
9621,0
9622,0
9623,0
9624,0
9625,0
9626,1
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,2
9634,2
9635,0
9636,0
9637,0
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,1
9646,1
9647,1
9648,1
9649,1
9650,1
9651,1
9652,2
9653,1
9654,1
9655,1
9656,1
9657,1
9658,1
9659,2
9660,3
9661,1
9662,0
9663,1
9664,0
9665,1
9666,1
9667,0
9668,0
9669,0
9670,0
9671,1
9672,1
9673,1
9674,1
9675,1
9676,1
9677,1
9678,0
9679,1
9680,1
9681,0
9682,1
9683,2
9684,2
9685,2
9686,2
9687,2
9688,1
9689,2
9690,1
9691,1
9692,1
9693,2
9694,1
9695,1
9696,0
9697,0
9698,0
9699,0
9700,0
9701,0
9702,1
9703,2
9704,2
9705,1
9706,1
9707,1
9708,1
9709,1
9710,1
9711,1
9712,2
9713,1
9714,1
9715,0
9716,1
9717,1
9718,1
9719,2
9720,1
9721,0
9722,1
9723,1
9724,2
9725,1
9726,1
9727,0
9728,1
9729,1
9730,0
9731,0
9732,1
9733,0
9734,1
9735,0
9736,0
9737,1
9738,2
9739,1
9740,1
9741,1
9742,1
9743,1
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,1
9752,1
9753,1
9754,3
9755,1
9756,0
9757,0
9758,0
9759,1
9760,0
9761,2
9762,2
9763,1
9764,0
9765,0
9766,0
9767,0
9768,1
9769,1
9770,1
9771,1
9772,0
9773,1
9774,2
9775,2
9776,2
9777,2
9778,3
9779,1
9780,1
9781,2
9782,2
9783,1
9784,1
9785,1
9786,1
9787,1
9788,1
9789,0
9790,0
9791,0
9792,2
9793,2
9794,1
9795,1
9796,1
9797,1
9798,1
9799,0
9800,0
9801,1
9802,1
9803,2
9804,0
9805,0
9806,1
9807,0
9808,0
9809,1
9810,1
9811,1
9812,1
9813,1
9814,0
9815,1
9816,1
9817,2
9818,1
9819,1
9820,1
9821,1
9822,1
9823,2
9824,2
9825,0
9826,0
9827,1
9828,0
9829,1
9830,1
9831,2
9832,1
9833,2
9834,1
9835,1
9836,1
9837,1
9838,1
9839,2
9840,2
9841,1
9842,1
9843,0
9844,0
9845,0
9846,0
9847,1
9848,1
9849,0
9850,1
9851,1
9852,1
9853,1
9854,1
9855,2
9856,0
9857,0
9858,0
9859,1
9860,1
9861,1
9862,1
9863,2
9864,2
9865,2
9866,1
9867,1
9868,1
9869,2
9870,2
9871,1
9872,1
9873,0
9874,0
9875,1
9876,1
9877,2
9878,2
9879,0
9880,0
9881,1
9882,1
9883,1
9884,0
9885,0
9886,1
9887,1
9888,1
9889,1
9890,1
9891,1
9892,1
9893,0
9894,0
9895,0
9896,0
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,2
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,1
9913,1
9914,1
9915,1
9916,1
9917,1
9918,1
9919,1
9920,1
9921,0
9922,1
9923,0
9924,1
9925,2
9926,2
9927,0
9928,1
9929,1
9930,1
9931,1
9932,1
9933,2
9934,2
9935,2
9936,1
9937,1
9938,1
9939,0
9940,1
9941,1
9942,1
9943,1
9944,0
9945,0
9946,0
9947,0
9948,1
9949,1
9950,1
9951,1
9952,1
9953,1
9954,1
9955,1
9956,0
9957,0
9958,1
9959,1
9960,1
9961,1
9962,1
9963,1
9964,0
9965,2
9966,4
9967,2
9968,3
9969,2
9970,0
9971,1
9972,1
9973,1
9974,0
9975,0
9976,0
9977,1
9978,1
9979,1
9980,0
9981,0
9982,0
9983,0
9984,1
9985,1
9986,1
9987,0
9988,1
9989,2
9990,1
9991,1
9992,1
9993,1
9994,0
9995,0
9996,1
9997,2
9998,0
9999,2
10000,1
10001,0
10002,0
10003,1
10004,4
10005,1
10006,0
10007,0
10008,0
10009,0
10010,1
10011,0
10012,1
10013,1
10014,1
10015,1
10016,1
10017,1
10018,0
10019,0
10020,0
10021,0
10022,3
10023,3
10024,2
10025,1
10026,1
10027,1
10028,1
10029,2
10030,2
10031,3
10032,2
10033,0
10034,1
10035,0
10036,0
10037,1
10038,0
10039,0
10040,2
10041,0
10042,0
10043,0
10044,0
10045,0
10046,0
10047,0
10048,0
10049,0
10050,1
10051,0
10052,0
10053,1
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,2
10061,2
10062,1
10063,2
10064,1
10065,2
10066,2
10067,1
10068,1
10069,0
10070,0
10071,1
10072,1
10073,2
10074,1
10075,1
10076,1
10077,1
10078,0
10079,1
10080,2
10081,1
10082,1
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,2
10090,2
10091,1
10092,0
10093,0
10094,1
10095,1
10096,1
10097,1
10098,2
10099,1
10100,1
10101,1
10102,1
10103,1
10104,1
10105,0
10106,0
10107,1
10108,1
10109,0
10110,0
10111,1
10112,1
10113,1
10114,1
10115,0
10116,0
10117,0
10118,0
10119,0
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,1
10129,1
10130,1
10131,3
10132,0
10133,1
10134,1
10135,2
10136,1
10137,1
10138,3
10139,4
10140,4
10141,2
10142,1
10143,0
10144,1
10145,1
10146,1
10147,1
10148,1
10149,2
10150,2
10151,2
10152,2
10153,1
10154,1
10155,1
10156,1
10157,1
10158,1
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,0
10167,0
10168,0
10169,0
10170,0
10171,1
10172,1
10173,1
10174,1
10175,1
10176,1
10177,1
10178,1
10179,2
10180,1
10181,0
10182,0
10183,0
10184,2
10185,2
10186,1
10187,0
10188,0
10189,0
10190,2
10191,1
10192,0
10193,1
10194,0
10195,0
10196,0
10197,0
10198,1
10199,1
10200,1
10201,1
10202,1
10203,1
10204,1
10205,2
10206,1
10207,1
10208,1
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,0
10217,0
10218,0
10219,0
10220,1
10221,1
10222,1
10223,1
10224,1
10225,2
10226,2
10227,2
10228,3
10229,3
10230,3
10231,2
10232,4
10233,2
10234,0
10235,0
10236,0
10237,0
10238,0
10239,1
10240,2
10241,1
10242,0
10243,0
10244,1
10245,1
10246,1
10247,1
10248,1
10249,1
10250,0
10251,0
10252,1
10253,1
10254,2
10255,1
10256,0
10257,1
10258,3
10259,3
10260,2
10261,1
10262,1
10263,1
10264,1
10265,1
10266,1
10267,1
10268,1
10269,1
10270,0
10271,0
10272,3
10273,2
10274,1
10275,1
10276,2
10277,3
10278,2
10279,2
10280,0
10281,0
10282,1
10283,0
10284,0
10285,0
10286,0
10287,1
10288,1
10289,1
10290,1
10291,0
10292,0
10293,0
10294,0
10295,0
10296,0
10297,1
10298,2
10299,1
10300,1
10301,1
10302,2
10303,1
10304,0
10305,2
10306,1
10307,1
10308,0
10309,1
10310,1
10311,2
10312,2
10313,2
10314,2
10315,2
10316,0
10317,0
10318,0
10319,0
10320,1
10321,1
10322,1
10323,1
10324,0
10325,0
10326,2
10327,1
10328,0
10329,1
10330,0
10331,1
10332,1
10333,1
10334,1
10335,0
10336,1
10337,3
10338,3
10339,2
10340,1
10341,1
